Machine_ID,Temperature,Vibration,RPM,Humidity,Power,Running_Hours,Status
LOOM3050,41.89,2.4,1180,55.31,5.87,1197,Maintenance
LOOM3051,39.69,3.13,1152,57.43,5.89,1112,Maintenance
LOOM3052,41.7,4.89,1166,55.53,5.31,708,Maintenance
LOOM3053,43.16,3.95,1178,55.49,5.39,1081,Maintenance
LOOM3054,42.96,2.45,1157,57.96,5.73,1011,Maintenance
LOOM3055,39.15,4.76,1160,57.83,5.65,676,Maintenance
LOOM3056,41.59,3.54,1153,57.14,5.65,717,Maintenance
LOOM3057,39.84,2.36,1157,55.04,5.38,502,Maintenance
LOOM3058,39.08,4.07,1174,56.38,5.5,546,Maintenance
LOOM3059,43.55,3.52,1185,57.76,5.74,895,Maintenance
LOOM3060,39.61,3.64,1168,55.57,5.51,595,Maintenance
LOOM3061,40.44,4.75,1165,57.69,5.43,826,Maintenance
LOOM3062,42.25,3.92,1155,56.77,5.8,994,Maintenance
LOOM3063,40.38,4.35,1185,56.92,5.36,816,Maintenance
LOOM3064,41.04,4.95,1170,57.5,5.83,535,Maintenance
LOOM3065,39.02,4.2,1151,56.37,5.8,686,Maintenance
LOOM3066,39.02,4.45,1167,57.83,5.96,1102,Maintenance
LOOM3067,40.9,4.5,1171,55.06,5.75,946,Maintenance
LOOM3068,41.16,4.69,1174,56.27,5.27,513,Maintenance
LOOM3069,43.52,3.18,1173,55.9,5.27,592,Maintenance
LOOM3070,42.52,4.68,1164,57.96,5.2,957,Maintenance
LOOM3071,41.71,2.3,1167,57.32,5.58,1035,Maintenance
LOOM3072,42.08,3.1,1185,57.28,5.54,1061,Maintenance
LOOM3073,40.01,3.66,1174,56.6,5.65,1136,Maintenance
LOOM3074,41.03,3.17,1179,57.35,5.62,1052,Maintenance
LOOM3075,41.17,3.67,1157,56.42,6.0,1176,Maintenance
LOOM3076,42.2,4.34,1154,56.09,5.5,1105,Maintenance
LOOM3077,41.14,3.09,1154,56.71,5.92,523,Maintenance
LOOM3078,42.47,2.71,1151,57.83,5.31,867,Maintenance
LOOM3079,41.27,4.89,1183,56.73,5.86,691,Maintenance
LOOM3080,40.9,2.91,1155,56.66,5.2,1085,Maintenance
LOOM3081,40.84,2.42,1154,57.35,5.49,1022,Maintenance
LOOM3082,40.57,4.87,1179,56.46,5.43,592,Maintenance
LOOM3083,42.35,2.41,1168,56.16,5.35,576,Maintenance
LOOM3084,39.48,4.02,1185,55.43,5.27,1106,Maintenance
LOOM3085,41.01,2.41,1167,55.53,5.31,988,Maintenance
LOOM3086,40.67,3.76,1178,55.16,5.77,770,Maintenance
LOOM3087,42.61,3.1,1158,55.32,5.64,1197,Maintenance
LOOM3088,40.47,3.46,1152,55.96,5.82,629,Maintenance
LOOM3089,39.01,3.73,1158,57.53,5.49,500,Maintenance
LOOM3090,42.55,2.05,1153,55.19,5.52,850,Maintenance
LOOM3091,41.05,4.85,1179,55.52,5.86,785,Maintenance
LOOM3092,43.24,3.41,1161,56.51,5.94,1125,Maintenance
LOOM3093,40.64,4.16,1167,55.02,5.27,1032,Maintenance
LOOM3094,42.26,4.74,1183,55.55,5.75,963,Maintenance
LOOM3095,40.2,2.41,1176,55.22,5.95,1055,Maintenance
LOOM3096,43.62,4.38,1173,55.02,5.25,859,Maintenance
LOOM3097,43.71,3.92,1153,55.27,5.66,501,Maintenance
LOOM3098,42.05,4.53,1156,57.94,5.73,822,Maintenance
LOOM3099,39.93,2.24,1152,57.23,5.38,951,Maintenance
LOOM3100,39.27,3.71,1162,55.13,5.57,940,Maintenance
LOOM3101,41.97,4.04,1150,57.87,5.41,1169,Maintenance
LOOM3102,39.43,3.51,1169,56.69,5.46,800,Maintenance
LOOM3103,40.14,3.94,1183,56.4,5.67,1086,Maintenance
LOOM3104,40.07,4.57,1172,55.39,5.41,983,Maintenance
LOOM3105,42.83,3.24,1155,57.88,5.83,1027,Maintenance
LOOM3106,43.63,4.93,1162,57.41,5.85,584,Maintenance
LOOM3107,40.07,4.31,1154,55.11,5.47,657,Maintenance
LOOM3108,40.76,3.68,1175,55.67,5.35,979,Maintenance
LOOM3109,43.46,2.64,1173,56.31,5.62,747,Maintenance
LOOM3110,40.69,4.76,1176,56.59,5.52,779,Maintenance
LOOM3111,43.9,3.31,1177,56.34,5.67,724,Maintenance
LOOM3112,43.95,4.99,1169,57.79,5.6,1060,Maintenance
LOOM3113,40.52,2.53,1164,56.15,5.99,1145,Maintenance
LOOM3114,43.85,2.89,1158,56.62,5.46,554,Maintenance
LOOM3115,41.23,3.33,1167,57.11,5.51,959,Maintenance
LOOM3116,42.1,3.06,1173,57.88,5.33,1078,Maintenance
LOOM3117,39.91,4.47,1152,56.62,5.47,832,Maintenance
LOOM3118,39.54,3.48,1169,57.19,5.73,1114,Maintenance
LOOM3119,39.51,2.7,1155,57.99,5.57,1019,Maintenance
LOOM3120,43.71,2.28,1151,55.43,5.84,955,Maintenance
LOOM3121,42.41,2.16,1161,55.5,5.22,1135,Maintenance
LOOM3122,40.85,2.7,1167,57.1,5.27,681,Maintenance
LOOM3123,43.99,4.68,1158,55.55,5.92,1079,Maintenance
LOOM3124,40.79,4.89,1150,55.47,5.53,551,Maintenance
LOOM3125,39.39,2.33,1163,57.59,5.94,855,Maintenance
LOOM3126,43.83,3.96,1166,56.32,5.91,847,Maintenance
LOOM3127,39.16,2.85,1181,55.3,5.55,695,Maintenance
LOOM3128,43.22,3.39,1185,55.15,5.48,1104,Maintenance
LOOM3129,42.37,3.93,1164,57.0,5.86,549,Maintenance
LOOM3130,39.05,3.18,1163,57.91,5.82,512,Maintenance
LOOM3131,40.02,4.69,1157,55.01,5.48,532,Maintenance
LOOM3132,43.39,3.29,1182,56.83,5.98,791,Maintenance
LOOM3133,39.32,3.63,1156,57.87,5.99,844,Maintenance
LOOM3134,43.4,3.85,1161,57.88,5.49,749,Maintenance
LOOM3135,43.55,4.06,1171,55.44,5.49,572,Maintenance
LOOM3136,39.17,3.22,1181,56.71,5.66,1159,Maintenance
LOOM3137,39.1,3.71,1185,55.18,5.64,949,Maintenance
LOOM3138,41.39,2.13,1165,57.99,5.6,1196,Maintenance
LOOM3139,39.63,4.67,1163,56.99,5.66,795,Maintenance
LOOM3140,40.53,4.1,1173,57.59,5.22,902,Maintenance
LOOM3141,41.45,3.13,1160,56.0,5.21,664,Maintenance
LOOM3142,42.16,4.49,1154,56.48,5.99,820,Maintenance
LOOM3143,40.28,4.7,1161,55.86,5.57,760,Maintenance
LOOM3144,39.92,2.18,1161,56.98,5.66,653,Maintenance
LOOM3145,40.09,2.66,1171,57.57,5.26,532,Maintenance
LOOM3146,41.86,3.93,1176,57.52,5.24,750,Maintenance
LOOM3147,39.03,4.29,1184,56.67,5.53,759,Maintenance
LOOM3148,40.21,2.45,1157,55.27,5.51,725,Maintenance
LOOM3149,42.97,3.85,1150,55.84,5.74,967,Maintenance
LOOM3150,40.67,4.63,1185,57.37,5.63,831,Maintenance
LOOM3151,43.29,4.58,1155,55.51,5.79,933,Maintenance
LOOM3152,40.56,3.19,1164,57.86,5.39,1187,Maintenance
LOOM3153,43.02,2.54,1150,57.65,5.31,878,Maintenance
LOOM3154,40.77,2.56,1166,56.39,5.57,525,Maintenance
LOOM3155,42.47,2.38,1178,55.34,5.84,665,Maintenance
LOOM3156,40.13,4.26,1150,55.54,5.55,672,Maintenance
LOOM3157,39.49,4.39,1160,55.2,5.93,1037,Maintenance
LOOM3158,42.93,3.57,1181,57.17,5.75,1079,Maintenance
LOOM3159,39.47,2.32,1157,56.51,5.37,880,Maintenance
LOOM3160,40.66,3.65,1170,56.71,5.57,981,Maintenance
LOOM3161,39.84,4.07,1174,56.67,5.24,551,Maintenance
LOOM3162,42.75,4.32,1165,56.44,5.81,1118,Maintenance
LOOM3163,43.29,2.2,1174,56.83,5.32,1095,Maintenance
LOOM3164,41.4,2.52,1182,55.83,5.97,818,Maintenance
LOOM3165,43.33,3.97,1182,55.41,5.78,988,Maintenance
LOOM3166,39.81,2.16,1185,55.64,5.44,630,Maintenance
LOOM3167,42.13,4.52,1164,55.41,5.96,560,Maintenance
LOOM3168,40.26,2.83,1181,57.96,5.72,634,Maintenance
LOOM3169,43.62,4.58,1157,55.2,5.98,868,Maintenance
LOOM3170,41.89,4.13,1150,57.02,5.79,513,Maintenance
LOOM3171,39.64,3.9,1153,55.83,5.77,652,Maintenance
LOOM3172,40.1,2.39,1178,56.49,5.88,630,Maintenance
LOOM3173,42.48,2.31,1173,57.15,5.23,633,Maintenance
LOOM3174,41.52,3.25,1153,56.22,5.52,502,Maintenance
LOOM3175,42.41,4.47,1172,57.15,5.68,950,Maintenance
LOOM3176,41.28,3.07,1156,56.83,5.38,572,Maintenance
LOOM3177,42.42,3.96,1155,56.25,5.91,575,Maintenance
LOOM3178,41.35,3.13,1152,57.58,5.33,1043,Maintenance
LOOM3179,40.09,4.83,1151,55.79,5.87,1054,Maintenance
LOOM3180,43.11,2.2,1174,56.18,5.32,583,Maintenance
LOOM3181,43.01,2.61,1157,56.26,5.21,557,Maintenance
LOOM3182,40.83,3.67,1173,57.91,5.53,902,Maintenance
LOOM3183,41.3,4.26,1152,56.15,5.76,656,Maintenance
LOOM3184,39.42,3.54,1175,56.09,5.25,1095,Maintenance
LOOM3185,40.43,4.29,1166,55.9,5.23,941,Maintenance
LOOM3186,40.96,2.59,1169,56.81,5.35,730,Maintenance
LOOM3187,41.84,3.03,1169,56.94,5.5,964,Maintenance
LOOM3188,39.95,4.54,1174,55.4,5.91,620,Maintenance
LOOM3189,39.44,4.91,1166,55.65,5.53,640,Maintenance
LOOM3190,43.6,4.22,1185,57.09,5.41,654,Maintenance
LOOM3191,39.51,3.54,1182,56.91,5.96,1046,Maintenance
LOOM3192,42.67,4.85,1156,57.22,5.94,651,Maintenance
LOOM3193,42.2,4.17,1155,56.97,5.66,889,Maintenance
LOOM3194,40.32,2.6,1171,57.41,5.91,788,Maintenance
LOOM3195,43.74,4.92,1161,57.67,5.73,873,Maintenance
LOOM3196,41.66,2.67,1166,57.85,5.96,535,Maintenance
LOOM3197,43.04,2.72,1155,57.12,5.49,1184,Maintenance
LOOM3198,41.65,3.22,1173,57.94,5.41,978,Maintenance
LOOM3199,42.89,3.17,1167,56.5,5.84,911,Maintenance
LOOM3200,41.93,4.68,1167,57.17,5.95,1150,Maintenance
LOOM3201,40.68,2.6,1165,56.31,5.65,777,Maintenance
LOOM3202,40.97,4.79,1182,56.15,5.85,941,Maintenance
LOOM3203,40.04,2.84,1155,55.53,5.43,522,Maintenance
LOOM3204,41.68,4.72,1171,57.78,5.95,813,Maintenance
LOOM3205,41.54,4.44,1161,57.28,5.68,830,Maintenance
LOOM3206,42.93,3.11,1174,56.19,5.88,686,Maintenance
LOOM3207,39.56,4.77,1150,56.36,5.98,639,Maintenance
LOOM3208,40.2,4.33,1157,55.8,5.51,792,Maintenance
LOOM3209,39.26,4.0,1166,56.95,5.67,753,Maintenance
LOOM3210,42.96,2.47,1176,57.45,5.44,824,Maintenance
LOOM3211,43.43,2.64,1153,56.36,5.53,1173,Maintenance
LOOM3212,42.85,2.68,1151,55.09,5.72,624,Maintenance
LOOM3213,41.48,3.59,1172,57.76,5.31,623,Maintenance
LOOM3214,39.4,4.19,1178,55.28,5.95,787,Maintenance
LOOM3215,40.59,2.63,1167,57.22,5.34,1017,Maintenance
LOOM3216,42.99,2.78,1181,55.15,5.6,1158,Maintenance
LOOM3217,43.82,4.61,1151,57.07,5.53,849,Maintenance
LOOM3218,43.38,4.46,1164,57.71,5.57,635,Maintenance
LOOM3219,41.89,3.2,1170,56.22,5.36,503,Maintenance
LOOM3220,39.56,4.73,1152,57.78,5.7,865,Maintenance
LOOM3221,43.08,4.44,1184,55.19,5.94,876,Maintenance
LOOM3222,40.63,3.56,1152,55.11,5.94,995,Maintenance
LOOM3223,43.28,2.53,1158,55.2,5.35,974,Maintenance
LOOM3224,42.31,4.84,1157,56.28,5.68,732,Maintenance
LOOM3225,43.84,4.08,1157,57.31,5.37,907,Maintenance
LOOM3226,41.65,3.88,1155,56.48,5.33,535,Maintenance
LOOM3227,39.99,2.59,1172,56.05,5.32,900,Maintenance
LOOM3228,39.88,4.16,1161,56.73,5.7,996,Maintenance
LOOM3229,42.92,3.03,1173,57.9,5.48,1175,Maintenance
LOOM3230,42.41,4.73,1159,55.51,5.71,953,Maintenance
LOOM3231,40.13,3.85,1183,56.81,5.34,794,Maintenance
LOOM3232,40.82,3.42,1164,57.35,5.38,732,Maintenance
LOOM3233,41.12,2.26,1172,57.92,5.58,593,Maintenance
LOOM3234,43.54,3.65,1179,55.14,5.35,1121,Maintenance
LOOM3235,41.49,4.88,1182,57.42,5.86,704,Maintenance
LOOM3236,40.91,2.3,1181,55.37,5.52,862,Maintenance
LOOM3237,42.22,4.86,1185,55.67,5.97,1194,Maintenance
LOOM3238,41.8,4.89,1155,57.89,5.59,1145,Maintenance
LOOM3239,41.17,4.12,1166,56.6,5.41,912,Maintenance
LOOM3240,41.39,2.97,1166,55.39,5.37,721,Maintenance
LOOM3241,43.91,4.95,1159,57.86,5.94,1020,Maintenance
LOOM3242,39.08,2.32,1168,55.76,5.32,1073,Maintenance
LOOM3243,43.95,4.57,1159,57.15,5.73,1146,Maintenance
LOOM3244,43.3,2.54,1172,56.22,5.5,1132,Maintenance
LOOM3245,43.96,3.01,1173,56.97,5.92,748,Maintenance
LOOM3246,43.17,3.91,1180,57.59,5.4,1163,Maintenance
LOOM3247,39.57,2.17,1175,57.05,5.59,607,Maintenance
LOOM3248,43.14,2.02,1170,55.69,5.65,812,Maintenance
LOOM3249,42.86,3.96,1170,55.45,5.91,573,Maintenance
LOOM3250,40.1,3.16,1175,56.98,5.61,793,Maintenance
LOOM3251,42.32,2.69,1180,56.97,5.51,821,Maintenance
LOOM3252,42.65,4.37,1152,56.08,5.4,574,Maintenance
LOOM3253,43.0,4.81,1154,56.1,5.54,774,Maintenance
LOOM3254,39.36,3.7,1171,55.99,5.42,1083,Maintenance
LOOM3255,43.67,2.27,1174,56.78,5.37,828,Maintenance
LOOM3256,41.25,3.49,1161,55.18,5.84,640,Maintenance
LOOM3257,39.09,2.51,1160,57.0,5.26,1167,Maintenance
LOOM3258,41.48,2.41,1155,55.45,5.26,706,Maintenance
LOOM3259,41.86,4.26,1177,57.72,5.7,973,Maintenance
LOOM3260,41.66,3.94,1175,55.11,5.96,985,Maintenance
LOOM3261,40.08,2.49,1181,57.68,5.39,1116,Maintenance
LOOM3262,43.93,2.56,1178,56.96,5.74,528,Maintenance
LOOM3263,41.3,3.02,1183,56.6,5.58,1057,Maintenance
LOOM3264,41.1,2.71,1163,57.82,5.75,816,Maintenance
LOOM3265,40.02,3.81,1174,55.99,5.35,1024,Maintenance
LOOM3266,42.36,4.36,1171,55.55,5.3,546,Maintenance
LOOM3267,39.79,3.76,1172,57.53,5.82,997,Maintenance
LOOM3268,43.04,2.82,1168,56.69,5.56,790,Maintenance
LOOM3269,41.4,4.13,1150,55.42,5.97,975,Maintenance
LOOM3270,40.98,2.93,1177,56.49,5.44,958,Maintenance
LOOM3271,41.97,4.77,1155,56.26,5.36,855,Maintenance
LOOM3272,41.13,4.97,1166,57.57,5.23,916,Maintenance
LOOM3273,40.22,2.94,1164,56.41,5.23,895,Maintenance
LOOM3274,43.88,3.7,1161,57.89,5.55,612,Maintenance
LOOM3275,43.41,3.7,1172,55.41,5.76,728,Maintenance
LOOM3276,40.61,2.15,1173,56.78,5.78,683,Maintenance
LOOM3277,40.84,2.33,1183,55.48,5.53,711,Maintenance
LOOM3278,41.13,2.7,1155,57.56,5.69,1037,Maintenance
LOOM3279,42.1,3.68,1171,56.84,5.48,788,Maintenance
LOOM3280,41.07,3.3,1169,57.92,5.8,799,Maintenance
LOOM3281,42.73,2.92,1166,57.36,5.83,812,Maintenance
LOOM3282,42.06,3.19,1165,57.26,5.39,764,Maintenance
LOOM3283,40.38,3.35,1164,56.72,5.42,919,Maintenance
LOOM3284,40.32,3.58,1185,55.51,5.38,1107,Maintenance
LOOM3285,40.64,3.26,1180,57.17,5.37,1089,Maintenance
LOOM3286,42.35,3.6,1183,56.75,5.95,602,Maintenance
LOOM3287,40.25,2.31,1150,57.99,5.81,956,Maintenance
LOOM3288,39.65,4.07,1157,57.58,5.81,990,Maintenance
LOOM3289,40.63,4.7,1183,56.04,5.43,922,Maintenance
LOOM3290,40.85,3.42,1158,57.58,5.3,750,Maintenance
LOOM3291,39.05,2.91,1177,57.54,5.51,565,Maintenance
LOOM3292,39.74,3.83,1153,57.47,5.31,864,Maintenance
LOOM3293,39.53,4.34,1163,57.2,5.57,902,Maintenance
LOOM3294,43.32,3.59,1175,55.57,5.67,1143,Maintenance
LOOM3295,42.39,3.41,1150,56.67,5.54,580,Maintenance
LOOM3296,43.61,3.83,1154,55.78,5.49,805,Maintenance
LOOM3297,39.95,4.09,1175,56.16,5.27,728,Maintenance
LOOM3298,43.67,3.65,1153,57.66,5.44,687,Maintenance
LOOM3299,39.95,3.22,1158,55.1,5.4,817,Maintenance
LOOM3300,41.29,2.55,1176,55.62,5.29,808,Maintenance
LOOM3301,40.16,3.35,1176,56.51,5.75,1173,Maintenance
LOOM3302,40.98,4.46,1151,55.1,5.83,1166,Maintenance
LOOM3303,40.57,4.12,1159,56.71,5.42,1096,Maintenance
LOOM3304,43.8,2.46,1155,56.94,5.98,948,Maintenance
LOOM3305,43.45,2.19,1166,55.56,5.23,712,Maintenance
LOOM3306,43.21,2.18,1164,56.61,5.83,875,Maintenance
LOOM3307,43.74,2.49,1185,56.83,5.42,900,Maintenance
LOOM3308,40.69,3.35,1171,57.19,5.8,663,Maintenance
LOOM3309,39.99,2.4,1159,56.87,5.39,639,Maintenance
LOOM3310,39.08,2.99,1156,55.65,5.9,735,Maintenance
LOOM3311,39.11,2.59,1176,56.41,5.25,625,Maintenance
LOOM3312,42.35,3.28,1179,56.1,5.85,948,Maintenance
LOOM3313,43.28,2.43,1180,56.83,5.48,822,Maintenance
LOOM3314,40.25,4.25,1161,55.83,5.5,557,Maintenance
LOOM3315,39.39,4.71,1164,57.2,5.64,764,Maintenance
LOOM3316,43.08,2.51,1151,55.65,5.77,634,Maintenance
LOOM3317,39.23,3.62,1179,55.2,5.98,1095,Maintenance
LOOM3318,43.05,4.39,1151,55.27,5.77,667,Maintenance
LOOM3319,42.31,2.4,1153,57.64,5.25,923,Maintenance
LOOM3320,43.58,2.78,1184,56.39,5.82,604,Maintenance
LOOM3321,43.16,3.43,1181,55.96,5.41,608,Maintenance
LOOM3322,42.11,4.5,1161,57.78,5.24,868,Maintenance
LOOM3323,42.2,2.68,1178,55.46,5.74,1144,Maintenance
LOOM3324,39.74,3.52,1154,55.54,5.45,541,Maintenance
LOOM3325,43.01,3.75,1171,56.16,5.81,788,Maintenance
LOOM3326,42.56,4.74,1159,57.84,5.59,1142,Maintenance
LOOM3327,39.94,3.72,1154,57.38,5.28,586,Maintenance
LOOM3328,39.43,2.14,1183,56.37,5.61,741,Maintenance
LOOM3329,42.48,4.95,1185,56.25,5.93,1128,Maintenance
LOOM3330,39.25,4.75,1154,56.36,5.24,996,Maintenance
LOOM3331,40.46,2.11,1164,56.79,5.48,1101,Maintenance
LOOM3332,43.86,3.85,1172,55.53,5.45,612,Maintenance
LOOM3333,41.47,2.52,1159,57.72,5.96,760,Maintenance
LOOM3334,40.25,3.67,1161,55.49,5.49,796,Maintenance
LOOM3335,39.75,2.34,1161,56.13,5.46,766,Maintenance
LOOM3336,41.96,3.94,1162,57.73,5.79,501,Maintenance
LOOM3337,42.46,4.45,1162,57.93,5.44,953,Maintenance
LOOM3338,43.39,4.5,1169,56.51,5.61,1020,Maintenance
LOOM3339,42.0,4.77,1150,55.81,5.22,670,Maintenance
LOOM3340,39.05,3.12,1174,57.3,5.75,573,Maintenance
LOOM3341,42.06,4.62,1162,57.36,5.56,763,Maintenance
LOOM3342,42.12,4.71,1175,56.28,5.73,663,Maintenance
LOOM3343,43.74,3.79,1170,56.24,5.41,963,Maintenance
LOOM3344,43.61,3.42,1160,55.48,5.49,657,Maintenance
LOOM3345,39.09,2.24,1175,56.05,5.27,1119,Maintenance
LOOM3346,39.67,3.96,1160,55.45,5.43,573,Maintenance
LOOM3347,40.61,4.59,1176,55.66,5.32,825,Maintenance
LOOM3348,40.58,3.99,1175,55.7,5.4,1184,Maintenance
LOOM3349,42.6,2.46,1176,55.52,5.7,803,Maintenance
LOOM3350,42.32,4.86,1152,56.29,5.26,1179,Maintenance
LOOM3351,40.3,3.54,1185,56.02,5.36,609,Maintenance
LOOM3352,40.12,3.61,1152,55.13,5.66,729,Maintenance
LOOM3353,42.52,2.47,1155,55.53,5.32,677,Maintenance
LOOM3354,42.91,3.12,1168,56.53,5.93,615,Maintenance
LOOM3355,42.56,3.61,1177,56.63,5.63,911,Maintenance
LOOM3356,40.49,2.03,1157,56.59,5.41,1050,Maintenance
LOOM3357,39.29,2.93,1169,57.25,5.87,1189,Maintenance
LOOM3358,39.0,4.38,1161,56.71,5.6,1009,Maintenance
LOOM3359,41.21,3.57,1165,57.5,5.62,897,Maintenance
LOOM3360,42.19,2.85,1175,57.25,5.82,621,Maintenance
LOOM3361,41.98,4.17,1163,55.89,5.34,1125,Maintenance
LOOM3362,39.7,4.79,1159,55.54,5.35,517,Maintenance
LOOM3363,40.53,2.19,1168,55.49,5.4,722,Maintenance
LOOM3364,42.98,2.34,1181,57.81,5.93,1081,Maintenance
LOOM3365,42.86,4.1,1157,55.27,5.89,957,Maintenance
LOOM3366,39.77,4.28,1167,56.73,5.62,1167,Maintenance
LOOM3367,39.8,4.09,1157,57.21,5.22,724,Maintenance
LOOM3368,43.38,3.27,1151,57.21,5.8,502,Maintenance
LOOM3369,39.31,3.04,1162,57.24,5.63,698,Maintenance
LOOM3370,41.72,2.57,1156,55.01,5.71,834,Maintenance
LOOM3371,43.05,2.81,1183,57.7,5.64,501,Maintenance
LOOM3372,43.68,3.66,1160,57.77,5.87,1130,Maintenance
LOOM3373,39.85,4.34,1153,55.18,5.52,942,Maintenance
LOOM3374,39.82,3.37,1177,57.8,5.89,681,Maintenance
LOOM3375,43.22,4.98,1163,57.65,5.6,894,Maintenance
LOOM3376,42.37,4.65,1163,55.64,5.59,585,Maintenance
LOOM3377,41.53,3.9,1184,57.74,5.8,912,Maintenance
LOOM3378,39.89,3.36,1165,56.3,5.44,611,Maintenance
LOOM3379,39.0,2.22,1159,56.99,5.83,705,Maintenance
LOOM3380,43.5,4.15,1159,55.3,5.63,1020,Maintenance
LOOM3381,42.66,2.67,1161,56.38,5.68,564,Maintenance
LOOM3382,41.64,2.98,1151,56.22,5.92,1004,Maintenance
LOOM3383,40.93,3.95,1177,57.27,5.78,1095,Maintenance
LOOM3384,39.84,3.9,1184,56.57,5.89,772,Maintenance
LOOM3385,40.24,2.23,1158,56.4,5.56,919,Maintenance
LOOM3386,39.58,4.75,1157,56.06,5.67,1093,Maintenance
LOOM3387,43.27,3.93,1184,57.08,5.48,1009,Maintenance
LOOM3388,39.89,4.03,1159,57.1,5.5,908,Maintenance
LOOM3389,41.67,4.29,1172,56.72,5.28,831,Maintenance
LOOM3390,41.24,2.92,1182,56.78,5.91,666,Maintenance
LOOM3391,40.72,2.67,1167,57.01,5.7,509,Maintenance
LOOM3392,42.82,4.21,1158,56.74,5.69,955,Maintenance
LOOM3393,40.34,3.43,1176,56.27,5.99,811,Maintenance
LOOM3394,39.31,3.31,1175,56.45,5.65,1066,Maintenance
LOOM3395,42.91,3.37,1181,55.76,5.48,1132,Maintenance
LOOM3396,43.25,2.85,1167,55.23,5.61,1122,Maintenance
LOOM3397,43.01,4.54,1157,56.23,5.39,969,Maintenance
LOOM3398,41.59,3.89,1163,56.2,5.67,1046,Maintenance
LOOM3399,39.53,3.14,1184,55.08,5.43,510,Maintenance
LOOM3400,42.96,2.5,1182,57.42,5.9,834,Maintenance
LOOM3401,43.82,2.35,1152,55.49,5.31,969,Maintenance
LOOM3402,39.2,3.2,1185,56.81,5.25,1057,Maintenance
LOOM3403,39.9,3.6,1166,56.08,5.28,726,Maintenance
LOOM3404,39.0,4.63,1185,55.57,5.73,542,Maintenance
LOOM3405,40.65,2.92,1184,56.65,5.7,985,Maintenance
LOOM3406,40.31,4.56,1156,56.66,5.53,742,Maintenance
LOOM3407,39.07,4.78,1178,57.36,5.93,548,Maintenance
LOOM3408,39.0,2.14,1172,57.16,5.81,912,Maintenance
LOOM3409,39.51,4.67,1172,56.94,5.21,866,Maintenance
LOOM3410,40.94,2.29,1166,57.3,5.35,948,Maintenance
LOOM3411,43.89,3.99,1168,56.3,5.66,1014,Maintenance
LOOM3412,42.81,4.74,1151,56.96,5.62,665,Maintenance
LOOM3413,41.07,3.93,1152,55.09,5.7,708,Maintenance
LOOM3414,41.14,4.67,1157,55.14,5.42,802,Maintenance
LOOM3415,40.52,4.91,1158,56.8,5.95,902,Maintenance
LOOM3416,41.42,4.0,1177,56.68,5.94,883,Maintenance
LOOM3417,39.82,4.82,1174,55.43,5.82,619,Maintenance
LOOM3418,40.62,3.03,1177,57.62,5.31,935,Maintenance
LOOM3419,42.84,2.55,1161,55.37,5.21,741,Maintenance
LOOM3420,40.08,3.91,1168,56.32,5.22,1010,Maintenance
LOOM3421,40.54,4.7,1169,56.62,5.75,833,Maintenance
LOOM3422,40.86,2.67,1177,55.98,5.28,737,Maintenance
LOOM3423,41.67,2.94,1181,57.49,5.98,794,Maintenance
LOOM3424,40.67,3.04,1156,55.5,5.86,1110,Maintenance
LOOM3425,39.28,4.22,1175,55.38,5.35,593,Maintenance
LOOM3426,43.65,2.2,1180,55.71,5.82,646,Maintenance
LOOM3427,42.17,3.39,1160,56.28,5.42,1157,Maintenance
LOOM3428,41.73,2.74,1172,56.67,5.77,828,Maintenance
LOOM3429,41.77,2.51,1169,55.51,5.87,643,Maintenance
LOOM3430,42.56,2.94,1175,55.35,5.6,1000,Maintenance
LOOM3431,40.84,2.25,1154,55.16,5.93,1041,Maintenance
LOOM3432,43.26,2.14,1169,56.8,5.41,965,Maintenance
LOOM3433,40.54,3.41,1173,56.92,5.49,644,Maintenance
LOOM3434,40.49,4.62,1168,55.34,5.83,972,Maintenance
LOOM3435,39.6,3.74,1179,55.6,5.43,1117,Maintenance
LOOM3436,40.02,3.0,1181,56.53,5.22,699,Maintenance
LOOM3437,39.62,2.65,1155,57.62,5.25,705,Maintenance
LOOM3438,40.2,3.93,1161,56.28,5.23,985,Maintenance
LOOM3439,41.53,4.67,1185,55.2,5.84,991,Maintenance
LOOM3440,41.72,2.59,1168,57.48,5.55,823,Maintenance
LOOM3441,42.42,2.94,1157,56.34,5.44,834,Maintenance
LOOM3442,43.16,2.64,1170,57.19,5.59,1024,Maintenance
LOOM3443,39.25,3.54,1156,56.07,5.75,692,Maintenance
LOOM3444,40.46,4.61,1181,55.26,5.58,887,Maintenance
LOOM3445,43.67,3.78,1175,56.77,5.25,817,Maintenance
LOOM3446,40.12,4.44,1158,56.76,5.66,885,Maintenance
LOOM3447,42.15,3.29,1171,55.16,5.67,1099,Maintenance
LOOM3448,42.95,4.07,1157,55.14,5.68,848,Maintenance
LOOM3449,41.4,3.73,1184,57.72,5.87,1200,Maintenance
LOOM3450,42.54,2.49,1155,56.62,5.53,1034,Maintenance
LOOM3451,40.45,2.86,1168,56.17,5.79,1026,Maintenance
LOOM3452,42.88,2.89,1179,56.75,5.55,1074,Maintenance
LOOM3453,43.55,3.11,1181,55.99,5.77,856,Maintenance
LOOM3454,42.77,2.38,1183,57.23,5.87,552,Maintenance
LOOM3455,39.9,2.21,1179,57.19,5.69,1178,Maintenance
LOOM3456,43.23,4.52,1158,55.9,5.63,1154,Maintenance
